3.16 21.465600000000002 3.16
3.18 20.6524 3.18
3.2 20.840000000000003 3.2
3.22 20.0284 3.22
3.24 20.217600000000004 3.24
3.26 22.4076 3.26
3.28 21.598399999999998 3.28
3.3 20.79 3.3
3.32 22.9824 3.32
3.34 21.1756 3.34
3.36 21.3696 3.36
3.38 22.5644 3.38
3.4 21.759999999999998 3.4
3.42 23.9564 3.42
3.44 24.153599999999997 3.44
3.46 22.351599999999998 3.46
3.48 22.5504 3.48
3.5 23.75 3.5
3.52 24.950400000000002 3.52
3.54 23.151600000000002 3.54
3.56 25.3536 3.56
3.58 23.5564 3.58
3.6 25.76 3.6
3.62 23.964399999999998 3.62
3.64 25.169600000000003 3.64
3.66 26.375600000000002 3.66
3.68 24.5824 3.68
3.7 25.790000000000003 3.7
3.72 24.998400000000004 3.72
3.74 26.207600000000003 3.74
3.76 27.4176 3.76
3.78 26.6284 3.78
3.8 26.839999999999996 3.8
3.82 27.0524 3.82
3.84 26.2656 3.84
3.86 27.479599999999998 3.86
3.88 26.6944 3.88
3.9 28.909999999999997 3.9
3.92 29.126399999999997 3.92
3.94 28.343600000000002 3.94
3.96 29.5616 3.96
3.98 28.7804 3.98
4.0 31.0 4.0
4.02 28.220399999999994 4.02
4.04 29.4416 4.04
4.06 31.663599999999995 4.06
4.08 29.886400000000002 4.08
4.1 32.11 4.1
4.12 30.3344 4.12
4.14 31.559599999999996 4.14
4.16 29.785600000000002 4.16
4.18 32.0124 4.18
4.2 31.240000000000002 4.2
4.22 31.4684 4.22
4.24 33.6976 4.24
4.26 31.927599999999998 4.26
4.28 33.1584 4.28
4.3 34.39 4.3
4.32 34.6224 4.32
4.34 31.8556 4.34
4.36 34.089600000000004 4.36
4.38 35.3244 4.38
4.4 32.56 4.4
4.42 34.7964 4.42
4.44 36.03360000000001 4.44
4.46 35.2716 4.46
4.48 34.510400000000004 4.48
4.5 34.75 4.5
4.52 34.990399999999994 4.52
4.54 36.2316 4.54
4.56 36.4736 4.56
4.58 36.7164 4.58
4.6 37.959999999999994 4.6
4.62 38.2044 4.62
4.64 37.4496 4.64
4.66 38.6956 4.66
4.68 36.94239999999999 4.68
4.7 38.190000000000005 4.7
4.72 36.4384 4.72
4.74 37.6876 4.74
4.76 37.937599999999996 4.76
4.78 40.1884 4.78
4.8 37.44 4.8
4.82 39.692400000000006 4.82
4.84 37.9456 4.84
4.86 40.199600000000004 4.86
4.88 40.4544 4.88
4.9 38.71000000000001 4.9
4.92 38.9664 4.92
4.94 40.223600000000005 4.94
4.96 40.4816 4.96
4.98 42.74040000000001 4.98
5.0 40.0 5.0
5.02 40.26039999999999 5.02
5.04 42.52160000000001 5.04
5.06 44.78359999999999 5.06
5.08 43.0464 5.08
5.1 43.309999999999995 5.1
5.12 44.5744 5.12
5.14 44.83959999999999 5.14
5.16 45.1056 5.16
5.18 43.3724 5.18
5.2 43.64 5.2
5.22 46.9084 5.22
5.24 46.177600000000005 5.24
5.26 47.447599999999994 5.26
5.28 45.7184 5.28
5.3 43.989999999999995 5.3
5.32 46.2624 5.32
5.34 47.5356 5.34
5.36 47.8096 5.36
5.38 48.0844 5.38
5.4 47.36000000000001 5.4
5.42 48.636399999999995 5.42
5.44 48.9136 5.44
5.46 50.191599999999994 5.46
5.48 47.470400000000005 5.48
5.5 46.75 5.5
5.52 51.03039999999999 5.52
5.54 47.3116 5.54
5.56 51.593599999999995 5.56
5.58 47.876400000000004 5.58
5.6 48.16 5.6
5.62 51.4444 5.62
5.64 50.72959999999999 5.64
5.66 50.015600000000006 5.66
5.68 50.3024 5.68
5.7 50.59 5.7
5.72 52.8784 5.72
5.74 54.1676 5.74
5.76 50.4576 5.76
5.78 51.748400000000004 5.78
5.8 54.04 5.8
5.82 52.33240000000001 5.82
5.84 52.62559999999999 5.84
5.86 52.9196 5.86
5.88 52.2144 5.88
5.9 55.510000000000005 5.9
5.92 56.8064 5.92
5.94 56.10360000000001 5.94
5.96 53.4016 5.96
5.98 55.7004 5.98
6.0 59.0 6.0
6.02 54.300399999999996 6.02
6.04 57.601600000000005 6.04
6.06 57.9036 6.06
6.08 55.2064 6.08
6.1 60.50999999999999 6.1
6.12 56.8144 6.12
6.14 60.11959999999999 6.14
6.16 58.4256 6.16
6.18 61.7324 6.18
6.2 61.040000000000006 6.2
6.22 60.3484 6.22
6.24 62.6576 6.24
6.26 61.9676 6.26
6.28 60.278400000000005 6.28
6.3 61.589999999999996 6.3
6.32 63.90240000000001 6.32
6.34 59.215599999999995 6.34
6.36 62.5296 6.36
6.38 59.8444 6.38
6.4 62.16000000000001 6.4
6.42 63.4764 6.42
6.44 60.793600000000005 6.44
6.46 65.1116 6.46
6.48 63.430400000000006 6.48
6.5 63.75 6.5
6.52 66.07039999999999 6.52
6.54 66.3916 6.54
6.56 62.71359999999999 6.56
6.58 65.0364 6.58
6.6 64.35999999999999 6.6
6.62 66.68440000000001 6.62
6.64 66.00959999999999 6.64
6.66 65.3356 6.66
6.68 68.66239999999999 6.68
6.7 66.99000000000001 6.7
6.72 68.3184 6.72
6.74 65.64760000000001 6.74
6.76 68.9776 6.76
6.78 70.3084 6.78
6.8 71.63999999999999 6.8
6.82 69.97240000000001 6.82
6.84 69.3056 6.84
6.86 70.6396 6.86
6.88 69.9744 6.88
6.9 69.31 6.9
6.92 71.6464 6.92
6.94 72.9836 6.94
6.96 71.3216 6.96
6.98 71.66040000000001 6.98
7.0 74.0 7.0
7.02 76.34039999999999 7.02
7.04 74.6816 7.04
7.06 72.02359999999999 7.06
7.08 75.3664 7.08
7.1 77.71 7.1
7.12 73.0544 7.12
7.14 73.39959999999999 7.14
7.16 76.7456 7.16
7.18 78.0924 7.18
7.2 77.44 7.2
7.22 73.7884 7.22
7.24 78.13759999999999 7.24
7.26 78.4876 7.26
7.28 77.83840000000001 7.28
7.3 79.19 7.3
7.32 79.54240000000001 7.32
7.34 77.8956 7.34
7.36 80.2496 7.36
7.38 78.6044 7.38
7.4 77.96000000000001 7.4
7.42 79.31639999999999 7.42
7.44 79.67360000000001 7.44
7.46 80.0316 7.46
7.48 79.39040000000001 7.48
7.5 83.75 7.5
7.52 79.1104 7.52
7.54 79.4716 7.54
7.56 83.83359999999999 7.56
7.58 86.19640000000001 7.58
7.6 81.56 7.6
7.62 84.92439999999999 7.62
7.64 85.2896 7.64
7.66 84.6556 7.66
7.68 85.0224 7.68
7.7 88.39000000000001 7.7
7.72 82.7584 7.72
7.74 83.1276 7.74
7.76 89.4976 7.76
7.78 88.86840000000001 7.78
7.8 86.24 7.8
7.82 88.61240000000001 7.82
7.84 87.98559999999999 7.84
7.86 88.3596 7.86
7.88 86.7344 7.88
7.9 86.11000000000001 7.9
7.92 91.4864 7.92
7.94 87.8636 7.94
7.96 91.2416 7.96
7.98 87.6204 7.98
8.0 94.0 8.0
8.02 93.3804 8.02
8.04 88.76159999999999 8.04
8.06 90.14360000000002 8.06
8.08 92.5264 8.08
8.1 95.91 8.1
8.12 95.29439999999998 8.12
8.14 96.67960000000001 8.14
8.16 96.0656 8.16
8.18 97.45239999999998 8.18
8.2 96.83999999999999 8.2
8.22 98.22840000000002 8.22
8.24 92.6176 8.24
8.26 95.0076 8.26
8.28 100.39839999999998 8.28
8.3 95.79000000000002 8.3
8.32 99.1824 8.32
8.34 98.5756 8.34
8.36 100.96959999999999 8.36
8.38 102.36440000000002 8.38
8.4 96.76 8.4
8.42 96.15639999999999 8.42
8.44 101.55359999999999 8.44
8.46 103.95160000000001 8.46
8.48 100.35040000000001 8.48
8.5 100.75 8.5
8.52 98.15039999999999 8.52
8.54 99.55159999999998 8.54
8.56 100.9536 8.56
8.58 106.35640000000001 8.58
8.6 103.75999999999999 8.6
8.62 104.16439999999999 8.62
8.64 102.56960000000001 8.64
8.66 102.9756 8.66
8.68 101.38239999999999 8.68
8.7 103.78999999999998 8.7
8.72 106.19840000000002 8.72
8.74 109.6076 8.74
8.76 107.0176 8.76
8.78 103.42839999999998 8.78
8.8 103.84000000000002 8.8
8.82 110.2524 8.82
8.84 108.6656 8.84
8.86 110.07959999999999 8.86
8.88 107.49440000000001 8.88
8.9 108.91000000000001 8.9
8.92 109.3264 8.92
8.94 112.74359999999999 8.94
8.96 114.16160000000002 8.96
8.98 109.58040000000001 8.98
9.0 109.0 9.0
9.02 114.4204 9.02
9.04 110.84159999999997 9.04
9.06 113.2636 9.06
9.08 113.68639999999999 9.08
9.1 112.10999999999999 9.1
9.12 116.53439999999999 9.12
9.14 113.95960000000001 9.14
9.16 112.38560000000001 9.16
9.18 112.8124 9.18
9.2 112.23999999999998 9.2
9.22 116.66840000000002 9.22
9.24 115.0976 9.24
9.26 113.52759999999999 9.26
9.28 114.95839999999998 9.28
9.3 122.39000000000001 9.3
9.32 119.82240000000002 9.32
9.34 119.25559999999999 9.34
9.36 121.68959999999998 9.36
9.38 116.12440000000001 9.38
9.4 116.56000000000002 9.4
9.42 116.9964 9.42
9.44 123.43359999999998 9.44
9.46 124.87160000000003 9.46
9.48 122.3104 9.48
9.5 121.75 9.5
9.52 125.1904 9.52
9.54 125.63159999999999 9.54
9.56 124.0736 9.56
9.58 125.5164 9.58
9.6 126.96 9.6
9.62 121.40439999999998 9.62
9.64 125.84960000000001 9.64
9.66 128.2956 9.66
9.68 130.7424 9.68
9.7 125.18999999999998 9.7
9.72 128.63840000000002 9.72
9.74 128.0876 9.74
9.76 127.5376 9.76
9.78 132.98839999999998 9.78
9.8 128.44000000000003 9.8
9.82 128.8924 9.82
9.84 126.34559999999999 9.84
9.86 126.79959999999998 9.86
9.88 131.25440000000003 9.88
9.9 129.71 9.9
9.92 130.1664 9.92
9.94 131.62359999999998 9.94
9.96 133.0816 9.96
9.98 135.5404 9.98
10.0 139.0 10.0
10.02 134.4604 10.02
10.04 138.92159999999998 10.04
10.06 135.3836 10.06
10.08 134.84640000000002 10.08
10.1 138.31 10.1
10.12 135.77439999999999 10.12
10.14 141.2396 10.14
10.16 133.7056 10.16
10.18 138.17239999999998 10.18
10.2 137.64 10.2
10.22 142.10840000000002 10.22
10.24 136.57760000000002 10.24
10.26 142.0476 10.26
10.28 139.51839999999999 10.28
10.3 140.99 10.3
10.32 145.4624 10.32
10.34 143.9356 10.34
10.36 138.40959999999998 10.36
10.38 147.88440000000003 10.38
10.4 141.36 10.4
10.42 148.8364 10.42
10.44 149.31359999999998 10.44
10.46 142.79160000000002 10.46
10.48 149.27040000000002 10.48
10.5 145.75 10.5
10.52 146.23039999999997 10.52
10.54 145.71159999999998 10.54
10.56 145.1936 10.56
10.58 149.6764 10.58
10.6 149.16 10.6
10.62 151.64439999999996 10.62
10.64 151.1296 10.64
10.66 149.6156 10.66
10.68 146.1024 10.68
10.7 154.58999999999997 10.7
10.72 150.07840000000002 10.72
10.74 151.5676 10.74
10.76 151.05759999999998 10.76
10.78 155.5484 10.78
10.8 154.04000000000002 10.8
10.82 151.5324 10.82
10.84 152.0256 10.84
10.86 151.51959999999997 10.86
10.88 158.01440000000002 10.88
10.9 151.51 10.9
10.92 152.00639999999999 10.92
10.94 160.50359999999998 10.94
10.96 157.00160000000002 10.96
10.98 156.5004 10.98
11.0 157.0 11.0
11.02 154.5004 11.02
11.04 162.00159999999997 11.04
11.06 160.5036 11.06
11.08 159.0064 11.08
11.1 163.51 11.1
11.12 162.01439999999997 11.12
11.14 166.51960000000003 11.14
11.16 159.0256 11.16
11.18 166.5324 11.18
11.2 168.03999999999996 11.2
11.22 159.54840000000002 11.22
11.24 162.0576 11.24
11.26 168.5676 11.26
11.28 168.0784 11.28
11.3 169.59000000000003 11.3
11.32 170.10240000000002 11.32
11.34 172.61559999999997 11.34
11.36 173.12959999999998 11.36
11.38 167.64440000000002 11.38
11.4 170.16000000000003 11.4
11.42 172.6764 11.42
11.44 170.19359999999998 11.44
11.46 175.7116 11.46
11.48 173.2304 11.48
11.5 167.75 11.5
11.52 169.2704 11.52
11.54 172.7916 11.54
11.56 169.3136 11.56
11.58 174.8364 11.58
11.6 169.36 11.6
11.62 172.88439999999997 11.62
11.64 173.4096 11.64
11.66 173.93560000000002 11.66
11.68 177.46239999999997 11.68
11.7 172.98999999999998 11.7
11.72 174.5184 11.72
11.74 178.04760000000002 11.74
11.76 181.5776 11.76
11.78 183.1084 11.78
11.8 175.64000000000001 11.8
11.82 183.1724 11.82
11.84 175.7056 11.84
11.86 182.2396 11.86
11.88 182.7744 11.88
11.9 185.31 11.9
11.92 186.8464 11.92
11.94 188.38359999999997 11.94
11.96 180.9216 11.96
11.98 180.46040000000002 11.98
12.0 184.0 12.0
12.02 186.5404 12.02
12.04 184.08159999999998 12.04
12.06 184.6236 12.06
12.08 182.1664 12.08
12.1 185.70999999999998 12.1
12.12 187.25439999999998 12.12
12.14 186.7996 12.14
12.16 184.3456 12.16
12.18 189.89239999999998 12.18
12.2 196.43999999999997 12.2
12.22 194.9884 12.22
12.24 190.5376 12.24
12.26 188.0876 12.26
12.28 191.6384 12.28
12.3 198.19000000000003 12.3
12.32 192.7424 12.32
12.34 191.29559999999998 12.34
12.36 195.8496 12.36
12.38 193.4044 12.38
12.4 197.96000000000004 12.4
12.42 200.51639999999998 12.42
12.44 199.07359999999997 12.44
12.46 202.63160000000002 12.46
12.48 204.1904 12.48
12.5 203.75 12.5
12.52 201.3104 12.52
12.54 202.87159999999997 12.54
12.56 198.4336 12.56
12.58 199.99640000000002 12.58
12.6 196.56 12.6
12.62 205.12439999999998 12.62
12.64 199.68960000000004 12.64
12.66 205.25560000000002 12.66
12.68 200.8224 12.68
12.7 202.39 12.7
12.72 200.9584 12.72
12.74 208.5276 12.74
12.76 204.0976 12.76
12.78 209.6684 12.78
12.8 205.24000000000004 12.8
12.82 212.81240000000003 12.82
12.84 214.3856 12.84
12.86 212.95959999999997 12.86
12.88 213.5344 12.88
12.9 213.11 12.9
12.92 210.6864 12.92
12.94 216.26359999999997 12.94
12.96 210.84160000000003 12.96
12.98 215.4204 12.98
13.0 215.0 13.0
13.02 219.5804 13.02
13.04 214.1616 13.04
13.06 210.74360000000001 13.06
13.08 211.3264 13.08
13.1 216.90999999999997 13.1
13.12 212.49439999999998 13.12
13.14 221.07960000000003 13.14
13.16 215.66559999999998 13.16
13.18 222.2524 13.18
13.2 223.83999999999997 13.2
13.22 222.4284 13.22
13.24 221.01760000000002 13.24
13.26 218.6076 13.26
13.28 227.1984 13.28
13.3 223.79000000000002 13.3
13.32 227.38240000000002 13.32
13.34 218.9756 13.34
13.36 226.56959999999998 13.36
13.38 224.1644 13.38
13.4 230.76 13.4
13.42 220.35639999999998 13.42
13.44 222.95359999999997 13.44
13.46 228.5516 13.46
13.48 224.15040000000002 13.48
13.5 225.75 13.5
13.52 231.35039999999998 13.52
13.54 223.95159999999998 13.54
13.56 226.55360000000002 13.56
13.58 228.15640000000002 13.58
13.6 225.76 13.6
13.62 234.3644 13.62
13.64 231.9696 13.64
13.66 228.5756 13.66
13.68 229.18239999999997 13.68
13.7 232.78999999999996 13.7
13.72 239.3984 13.72
13.74 237.0076 13.74
13.76 242.61759999999998 13.76
13.78 238.2284 13.78
13.8 233.84000000000003 13.8
13.82 235.4524 13.82
13.84 241.06560000000002 13.84
13.86 242.6796 13.86
13.88 241.2944 13.88
13.9 238.91000000000003 13.9
13.92 245.5264 13.92
13.94 248.1436 13.94
13.96 248.76160000000002 13.96
13.98 242.3804 13.98
14.0 241.0 14.0
14.02 241.6204 14.02
14.04 242.24159999999998 14.04
14.06 240.86360000000002 14.06
14.08 246.4864 14.08
14.1 252.11 14.1
14.12 246.7344 14.12
14.14 254.3596 14.14
14.16 246.98560000000003 14.16
14.18 250.61239999999998 14.18
14.2 245.23999999999998 14.2
14.22 257.8684 14.22
14.24 251.4976 14.24
14.26 253.1276 14.26
14.28 248.7584 14.28
14.3 254.39000000000001 14.3
14.32 255.0224 14.32
14.34 250.6556 14.34
14.36 261.2896 14.36
14.38 256.92440000000005 14.38
14.4 263.56 14.4
14.42 260.1964 14.42
14.44 258.8336 14.44
14.46 263.4716 14.46
14.48 256.1104 14.48
14.5 253.75 14.5
14.52 267.3904 14.52
14.54 255.03159999999997 14.54
14.56 263.6736 14.56
14.58 267.3164 14.58
14.6 269.96 14.6
14.62 258.6044 14.62
14.64 266.24960000000004 14.64
14.66 259.8956 14.66
14.68 262.5424 14.68
14.7 273.18999999999994 14.7
14.72 266.83840000000004 14.72
14.74 271.48760000000004 14.74
14.76 263.1376 14.76
14.78 271.78839999999997 14.78
14.8 274.44000000000005 14.8
14.82 273.0924 14.82
14.84 268.74559999999997 14.84
14.86 271.39959999999996 14.86
14.88 268.05440000000004 14.88
14.9 278.71000000000004 14.9
14.92 277.3664 14.92
14.94 277.0236 14.94
14.96 276.68160000000006 14.96
14.98 282.34040000000005 14.98
15.0 284.0 15.0
15.02 281.6604 15.02
15.04 279.3216 15.04
15.06 274.9836 15.06
15.08 282.64639999999997 15.08
15.1 278.31 15.1
15.12 274.9744 15.12
15.14 275.63960000000003 15.14
15.16 289.3056 15.16
15.18 279.9724 15.18
15.2 282.64 15.2
15.22 287.3084 15.22
15.24 278.9776 15.24
15.26 281.6476 15.26
15.28 284.3184 15.28
15.3 284.99 15.3
15.32 281.6624 15.32
15.34 284.3356 15.34
15.36 295.0096 15.36
15.38 288.68440000000004 15.38
15.4 288.36 15.4
15.42 289.0364 15.42
15.44 290.7136 15.44
15.46 295.39160000000004 15.46
15.48 298.0704 15.48
15.5 289.75 15.5
15.52 291.43039999999996 15.52
15.54 300.11159999999995 15.54
15.56 298.7936 15.56
15.58 303.4764 15.58
15.6 291.15999999999997 15.6
15.62 292.84439999999995 15.62
15.64 303.5296 15.64
15.66 306.2156 15.66
15.68 303.9024 15.68
15.7 305.59 15.7
15.72 301.27840000000003 15.72
15.74 301.9676 15.74
15.76 309.6576 15.76
15.78 302.34839999999997 15.78
15.8 308.04 15.8
15.82 308.7324 15.82
15.84 302.4256 15.84
15.86 300.1196 15.86
15.88 308.81440000000003 15.88
15.9 308.51 15.9
15.92 315.20640000000003 15.92
15.94 311.9036 15.94
15.96 313.6016 15.96
15.98 315.3004 15.98
16.0 312.0 16.0
16.02 314.7004 16.02
16.04 318.4016 16.04
16.06 306.1036 16.06
16.08 312.80639999999994 16.08
16.1 311.51000000000005 16.1
16.12 320.21440000000007 16.12
16.14 310.91960000000006 16.14
16.16 317.6256 16.16
16.18 323.3324 16.18
16.2 320.03999999999996 16.2
16.22 321.74839999999995 16.22
16.24 321.45759999999996 16.24
16.26 319.1676000000001 16.26
16.28 318.87840000000006 16.28
16.3 325.59000000000003 16.3
16.32 320.3024 16.32
16.34 330.01559999999995 16.34
16.36 316.72959999999995 16.36
16.38 321.4444 16.38
16.4 330.15999999999997 16.4
16.42 328.87640000000005 16.42
16.44 326.59360000000004 16.44
16.46 327.3116 16.46
16.48 336.0304 16.48
16.5 327.75 16.5
16.52 324.4704 16.52
16.54 330.1916 16.54
16.56 326.9136 16.56
16.58 334.6364 16.58
16.6 328.36000000000007 16.6
16.62 328.0844000000001 16.62
16.64 334.80960000000005 16.64
16.66 328.53560000000004 16.66
16.68 336.2624 16.68
16.7 334.99 16.7
16.72 338.7184 16.72
16.74 340.44759999999997 16.74
16.76 346.1776000000001 16.76
16.78 332.90840000000003 16.78
16.8 333.64 16.8
16.82 346.37239999999997 16.82
16.84 335.1056 16.84
16.86 349.83959999999996 16.86
16.88 350.57439999999997 16.88
16.9 348.30999999999995 16.9
16.92 337.04640000000006 16.92
16.94 344.78360000000004 16.94
16.96 342.52160000000003 16.96
16.98 344.2604 16.98
17.0 352.0 17.0
17.02 349.74039999999997 17.02
17.04 350.48159999999996 17.04
17.06 349.2236 17.06
17.08 346.96639999999996 17.08
17.1 346.71000000000004 17.1
17.12 353.4544 17.12
17.14 359.19960000000003 17.14
17.16 353.9456 17.16
17.18 352.6924 17.18
17.2 347.43999999999994 17.2
17.22 351.1884 17.22
17.24 357.9376 17.24
17.26 359.6876000000001 17.26
17.28 358.4384 17.28
17.3 356.19000000000005 17.3
17.32 363.94239999999996 17.32
17.34 362.69559999999996 17.34
17.36 368.4496 17.36
17.38 363.20439999999996 17.38
17.4 357.9599999999999 17.4
17.42 363.7164000000001 17.42
17.44 356.47360000000003 17.44
17.46 357.2316 17.46
17.48 364.9904 17.48
17.5 369.75 17.5
17.52 359.5104 17.52
17.54 374.2716 17.54
17.56 374.0336 17.56
17.58 365.79639999999995 17.58
17.6 377.56000000000006 17.6
17.62 368.3244 17.62
17.64 371.0896 17.64
17.66 369.85560000000004 17.66
17.68 374.6224 17.68
17.7 366.39 17.7
17.72 368.1583999999999 17.72
17.74 378.9276 17.74
17.76 373.6976000000001 17.76
17.78 377.4684000000001 17.78
17.8 386.24 17.8
17.82 387.0124 17.82
17.84 373.7856 17.84
17.86 388.5596 17.86
17.88 379.33439999999996 17.88
17.9 390.10999999999996 17.9
17.92 379.88640000000004 17.92
17.94 380.66360000000003 17.94
17.96 377.44160000000005 17.96
17.98 388.22040000000004 17.98
18.0 386.0 18.0
18.02 385.7804 18.02
18.04 388.5616 18.04
18.06 382.3436 18.06
18.08 386.12639999999993 18.08
18.1 385.9100000000001 18.1
18.12 382.69440000000003 18.12
18.14 394.47960000000006 18.14
18.16 394.2656 18.16
18.18 394.05240000000003 18.18
18.2 389.8399999999999 18.2
18.22 400.62839999999994 18.22
18.24 392.4176 18.24
18.26 401.20760000000007 18.26
18.28 389.99840000000006 18.28
18.3 396.7900000000001 18.3
18.32 395.5824 18.32
18.34 399.37559999999996 18.34
18.36 397.16959999999995 18.36
18.38 409.96439999999996 18.38
18.4 404.75999999999993 18.4
18.42 399.55640000000005 18.42
18.44 402.35360000000003 18.44
18.46 410.15160000000003 18.46
18.48 396.9504 18.48
18.5 406.75 18.5
18.52 403.55039999999997 18.52
18.54 414.35159999999996 18.54
18.56 417.1536 18.56
18.58 413.9564 18.58
18.6 409.76000000000005 18.6
18.62 403.56440000000003 18.62
18.64 419.36960000000005 18.64
18.66 408.17560000000003 18.66
18.68 420.9824 18.68
18.7 422.78999999999996 18.7
18.72 408.59839999999997 18.72
18.74 424.4075999999999 18.74
18.76 413.21760000000006 18.76
18.78 424.02840000000003 18.78
18.8 414.84000000000003 18.8
18.82 420.6524 18.82
18.84 424.4656 18.84
18.86 426.27959999999996 18.86
18.88 418.09439999999995 18.88
18.9 421.9099999999999 18.9
18.92 422.72640000000007 18.92
18.94 417.5436 18.94
18.96 431.3616 18.96
18.98 432.1804 18.98
19.0 418.0 19.0
19.02 428.8204 19.02
19.04 420.6416 19.04
19.06 430.4636 19.06
19.08 425.28639999999996 19.08
19.1 422.11000000000007 19.1
19.12 428.93440000000004 19.12
19.14 423.75960000000003 19.14
19.16 439.5856 19.16
19.18 438.4124 19.18
19.2 439.24 19.2
19.22 431.0684 19.22
19.24 434.8975999999999 19.24
19.26 444.72760000000005 19.26
19.28 441.5584 19.28
19.3 442.39 19.3
19.32 431.2224 19.32
19.34 444.05559999999997 19.34
19.36 444.8896 19.36
